count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
70102,W,2023,2023-07-05,16,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,1,199,0,194,62,24,16,8,50,57,217,611
70102,W,2023,2023-07-05,17,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,3,210,2,114,24,5,3,6,59,50,147,476
70102,W,2023,2023-07-05,18,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,2,173,0,87,21,5,3,9,43,45,126,388
70102,E,2023,2023-07-05,15,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,5,838,1,270,28,11,35,10,40,86,210,1324
70102,E,2023,2023-07-05,16,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,9,1192,0,287,21,9,22,10,36,86,184,1672
70102,E,2023,2023-07-05,17,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,12,1248,2,204,18,6,3,3,24,40,94,1560
70102,E,2023,2023-07-05,18,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,3,661,0,125,18,8,6,6,24,55,117,906
70102,W,2023,2023-07-05,7,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,4,1129,0,383,36,14,27,8,65,86,236,1752
70102,W,2023,2023-07-05,8,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,4,828,0,263,46,12,30,3,63,68,222,1317
70102,W,2023,2023-07-05,9,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,0,419,0,265,46,17,33,9,86,75,266,950
70102,W,2023,2023-07-05,10,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,0,237,0,315,38,11,28,16,92,102,287,839
70102,W,2023,2023-07-05,11,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,0,231,1,244,48,21,27,15,83,74,268,744
70102,W,2023,2023-07-05,12,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,2,260,1,232,53,22,23,15,54,81,248,743
70102,W,2023,2023-07-05,13,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,2,366,2,227,62,19,45,18,66,85,295,892
70102,W,2023,2023-07-05,14,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,2,233,1,257,81,29,25,21,68,90,314,807
70103,W,2023,2023-07-05,10,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,1,754,3,171,17,6,4,1,8,12,48,977
70103,W,2023,2023-07-05,11,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,3,721,5,150,18,5,5,0,6,15,49,928
70103,W,2023,2023-07-05,12,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,1,717,3,187,23,7,8,1,3,7,49,957
70103,W,2023,2023-07-05,13,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,2,733,4,179,22,6,2,0,3,7,40,958
70103,W,2023,2023-07-05,14,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,4,787,3,182,15,4,7,0,5,16,47,1023
70103,W,2023,2023-07-05,15,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,5,846,1,231,18,0,4,0,9,10,41,1124
70103,W,2023,2023-07-05,16,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,9,965,3,230,6,3,1,1,3,8,22,1229
70103,W,2023,2023-07-05,17,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,3,1047,1,155,7,0,0,0,6,6,19,1225
70103,W,2023,2023-07-05,18,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,6,911,1,97,3,1,0,0,1,4,9,1024
70103,E,2023,2023-07-05,7,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,3,647,2,261,21,12,0,0,8,8,49,962
70103,E,2023,2023-07-05,8,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,2,797,5,216,15,1,24,0,1,21,62,1082
70103,E,2023,2023-07-05,9,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,0,523,7,150,14,12,25,2,5,5,63,743
70103,E,2023,2023-07-05,10,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,1,524,3,143,3,1,3,1,29,4,41,712
70103,E,2023,2023-07-05,11,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,4,487,1,154,4,4,7,3,6,0,24,670
70103,E,2023,2023-07-05,12,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,3,542,1,180,15,3,4,0,5,16,43,769
70103,E,2023,2023-07-05,13,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,1,511,6,162,18,5,5,0,6,16,50,730
70103,E,2023,2023-07-05,14,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,3,630,1,176,12,1,2,0,4,6,25,835
70103,E,2023,2023-07-05,15,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,5,745,4,263,5,1,1,1,11,2,21,1038
70103,E,2023,2023-07-05,16,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,11,1114,3,295,5,0,2,1,5,11,24,1447
70103,E,2023,2023-07-05,17,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,8,1249,3,161,8,1,1,0,4,9,23,1444
70103,E,2023,2023-07-05,18,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,4,858,6,96,5,1,2,3,0,12,23,987
70103,W,2023,2023-07-05,7,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,6,1093,5,353,16,5,6,0,12,11,50,1507
70103,W,2023,2023-07-05,8,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,15,1127,2,302,14,3,6,3,6,8,40,1486
70103,W,2023,2023-07-05,9,1,South West,144,"Bristol, City of",M5,Major,A4,merge of feeder roads,352200,178000,51.498906,-2.6899934,0.5,0.31,0,4,791,5,196,20,6,11,1,11,17,66,1062
74765,E,2023,2023-09-12,9,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,1,7,576,0,123,18,8,4,1,5,6,42,748
74765,E,2023,2023-09-12,10,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,0,6,473,2,133,16,3,3,0,2,0,24,638
74765,E,2023,2023-09-12,11,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,1,6,431,1,142,19,6,2,1,1,3,32,612
74765,E,2023,2023-09-12,12,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,3,10,414,0,139,12,5,3,1,2,4,27,590
74765,E,2023,2023-09-12,13,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,7,12,477,1,111,11,8,7,0,4,4,34,635
74765,E,2023,2023-09-12,14,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,2,6,531,0,129,9,9,8,1,1,3,31,697
74765,E,2023,2023-09-12,15,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,26,8,540,0,131,7,8,7,0,1,3,26,705
74765,E,2023,2023-09-12,16,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,16,12,680,2,111,5,3,2,1,2,2,15,820
74765,E,2023,2023-09-12,17,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,8,9,696,2,53,3,1,1,0,3,0,8,768
74765,E,2023,2023-09-12,18,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,8,17,654,1,57,2,0,0,1,2,1,6,735
74765,W,2023,2023-09-12,7,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,18,8,690,2,150,11,4,5,2,1,3,26,876
74765,W,2023,2023-09-12,8,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,37,8,804,3,147,18,5,4,0,1,2,30,992
74765,W,2023,2023-09-12,9,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,7,5,542,0,149,12,4,4,0,2,5,27,723
74765,W,2023,2023-09-12,10,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,3,10,445,1,138,14,6,3,3,8,8,42,636
74765,W,2023,2023-09-12,11,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,5,8,481,0,169,9,8,5,2,4,4,32,690
74765,W,2023,2023-09-12,12,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,4,20,558,0,128,17,8,7,2,3,4,41,747
74765,W,2023,2023-09-12,13,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,9,18,542,1,129,18,3,4,0,0,7,32,722
74765,W,2023,2023-09-12,14,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,5,13,570,2,134,15,3,5,1,2,8,34,753
74765,W,2023,2023-09-12,15,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,6,16,717,0,186,19,2,2,0,0,3,26,945
74765,W,2023,2023-09-12,16,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,9,18,731,1,130,6,3,1,1,1,5,17,897
74765,W,2023,2023-09-12,17,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,12,19,814,1,80,3,0,0,1,0,3,7,921
74765,W,2023,2023-09-12,18,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,9,21,664,1,37,3,0,0,1,0,3,7,730
74765,E,2023,2023-09-12,7,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,5,6,497,0,134,20,7,4,1,2,1,35,672
74765,E,2023,2023-09-12,8,1,South West,144,"Bristol, City of",A370,Major,A3029 Brunel Road,A370,357033,171884,51.444306,-2.6196287,0.5,0.31,10,14,519,1,117,9,3,3,2,3,4,24,675
74772,E,2023,2023-06-06,16,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,98,42,689,77,84,6,0,1,1,0,4,12,904
74772,E,2023,2023-06-06,17,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,211,45,711,73,80,8,1,1,0,0,3,13,922
74772,E,2023,2023-06-06,18,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,163,58,616,83,51,3,0,1,0,1,1,6,814
74772,W,2023,2023-06-06,7,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,106,25,603,80,144,10,4,4,0,0,2,20,872
74772,W,2023,2023-06-06,8,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,313,29,667,78,105,12,2,4,1,0,6,25,904
74772,W,2023,2023-06-06,9,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,171,43,572,100,114,32,3,7,2,0,5,49,878
74772,W,2023,2023-06-06,10,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,72,45,385,84,123,15,0,21,0,1,2,39,676
74772,W,2023,2023-06-06,11,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,40,45,416,84,129,16,1,12,0,0,8,37,711
74772,W,2023,2023-06-06,12,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,46,57,451,81,121,20,1,11,3,1,1,37,747
74772,W,2023,2023-06-06,13,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,47,42,431,81,98,9,3,11,0,1,3,27,679
74772,W,2023,2023-06-06,14,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,53,43,451,82,87,8,2,12,0,0,2,24,687
74772,W,2023,2023-06-06,15,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,61,48,470,80,98,14,4,10,0,1,4,33,729
74772,W,2023,2023-06-06,16,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,73,62,548,78,90,11,0,1,0,0,3,15,793
74772,W,2023,2023-06-06,17,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,136,58,594,76,58,3,2,1,0,0,2,8,794
74772,W,2023,2023-06-06,18,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,108,80,606,79,54,3,1,0,1,1,0,6,825
74772,E,2023,2023-06-06,7,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,58,18,434,63,120,9,0,8,1,2,3,23,658
74772,E,2023,2023-06-06,8,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,67,10,515,74,87,8,3,1,0,0,4,16,702
74772,E,2023,2023-06-06,9,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,27,11,471,85,102,14,3,12,1,1,2,33,702
74772,E,2023,2023-06-06,10,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,19,20,339,77,121,18,1,17,1,0,8,45,602
74772,E,2023,2023-06-06,11,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,20,27,343,80,133,24,1,11,0,0,2,38,621
74772,E,2023,2023-06-06,12,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,35,31,440,77,134,16,2,11,0,0,2,31,713
74772,E,2023,2023-06-06,13,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,37,31,398,83,113,11,1,13,1,0,4,30,655
74772,E,2023,2023-06-06,14,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,43,35,483,74,112,15,2,7,0,0,1,25,729
74772,E,2023,2023-06-06,15,1,South West,144,"Bristol, City of",A38,Major,A38 St Johns Bridge,A4440,358992,173458,51.458604,-2.5916259,0.6,0.37,69,39,565,77,134,15,1,3,0,0,0,19,834
74782,E,2023,2023-03-28,7,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,13,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,8,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,31,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,9,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,13,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,10,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,3,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,11,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,2,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,12,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,2,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,13,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,2,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,14,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,5,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,15,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,10,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,16,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,13,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,17,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,8,0,0,0,0,0,0,0,0,0,0,0,0
74782,E,2023,2023-03-28,18,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,10,0,0,0,0,0,0,0,0,0,0,0,0
74782,W,2023,2023-03-28,7,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,21,4,205,5,35,7,3,1,0,1,1,13,262
74782,W,2023,2023-03-28,8,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,18,2,273,3,48,4,1,0,1,0,1,7,333
74782,W,2023,2023-03-28,9,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,9,2,144,4,40,9,0,0,0,0,0,9,199
74782,W,2023,2023-03-28,10,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,4,0,120,7,38,5,0,1,0,0,0,6,171
74782,W,2023,2023-03-28,11,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,5,2,135,6,54,5,3,1,0,0,0,9,206
74782,W,2023,2023-03-28,12,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,7,5,172,6,49,3,2,1,4,0,0,10,242
74782,W,2023,2023-03-28,13,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,8,4,164,7,50,10,4,1,1,0,0,16,241
74782,W,2023,2023-03-28,14,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,9,7,209,4,45,8,0,1,0,0,0,9,274
74782,W,2023,2023-03-28,15,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,13,5,233,7,67,1,1,0,0,0,0,2,314
74782,W,2023,2023-03-28,16,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,23,5,319,4,50,1,1,0,0,1,0,3,381
74782,W,2023,2023-03-28,17,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,47,10,357,9,31,1,0,0,0,0,0,1,408
74782,W,2023,2023-03-28,18,1,South West,144,"Bristol, City of",A4,Major,A4 under Bristol Gate,A3029,357000,172370,51.448673,-2.6201627,0.3,0.19,30,13,244,4,17,0,0,0,0,0,0,0,278
81538,N,2023,2023-07-14,14,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,16,1450,20,296,32,6,18,0,8,11,75,1857
81538,N,2023,2023-07-14,15,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,16,1276,17,208,18,1,9,1,3,10,42,1559
81538,N,2023,2023-07-14,16,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,14,1677,19,250,12,1,2,1,3,5,24,1984
81538,N,2023,2023-07-14,17,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,16,1706,17,149,13,1,0,0,5,8,27,1915
81538,N,2023,2023-07-14,18,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,29,1512,21,121,5,0,2,2,7,6,22,1705
81538,S,2023,2023-07-14,7,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,1,13,1169,18,314,22,3,21,2,10,11,69,1583
81538,S,2023,2023-07-14,8,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,2,16,1301,14,315,20,7,19,4,5,7,62,1708
81538,S,2023,2023-07-14,9,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,11,1138,24,333,22,9,21,2,9,16,79,1585
81538,S,2023,2023-07-14,10,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,11,1246,19,340,41,8,26,0,14,11,100,1716
81538,S,2023,2023-07-14,11,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,1,10,1448,18,342,30,7,26,3,8,10,84,1902
81538,S,2023,2023-07-14,12,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,20,1729,20,379,35,4,19,0,9,13,80,2228
81538,S,2023,2023-07-14,13,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,25,1952,20,382,32,7,23,1,7,11,81,2460
81538,S,2023,2023-07-14,14,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,18,2033,25,412,24,2,19,1,11,12,69,2557
81538,S,2023,2023-07-14,15,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,26,1846,21,405,28,5,11,1,9,11,65,2363
81538,S,2023,2023-07-14,16,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,3,36,2364,20,370,19,2,6,0,9,9,45,2835
81538,S,2023,2023-07-14,17,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,4,49,2387,23,258,9,2,1,0,5,7,24,2741
81538,S,2023,2023-07-14,18,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,1,37,1924,18,170,0,1,1,4,5,3,14,2163
81538,N,2023,2023-07-14,7,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,3,41,1418,15,502,35,5,31,2,8,16,97,2073
81538,N,2023,2023-07-14,8,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,0,22,1396,28,423,32,6,26,5,9,17,95,1964
81538,N,2023,2023-07-14,9,1,South West,144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.442633,-2.6232463,0.9,0.56,2,13,1347,22,325,34,9,23,8,14,15,103,1810
