road_type,hour,count_date,all_motor_vehicles
tertiary,10,2023-06-21,70.5909090909091
tertiary,10,2023-06-22,41.13636363636363
tertiary,10,2023-06-23,140.1
tertiary,10,2023-06-26,53.26923076923077
tertiary,10,2023-06-27,73.1
tertiary,10,2023-06-28,104.08333333333333
tertiary,10,2023-06-29,96.20833333333333
tertiary,10,2023-06-30,59.26
tertiary,10,2023-07-03,59.0
tertiary,10,2023-07-04,58.7
tertiary,10,2023-07-05,31.625
tertiary,10,2023-07-06,111.0
tertiary,10,2023-07-07,12.333333333333334
tertiary,10,2023-07-10,67.64285714285714
tertiary,10,2023-07-11,118.3
tertiary,10,2023-07-12,128.77777777777777
tertiary,10,2023-07-13,42.0
tertiary,10,2023-07-14,127.0
tertiary,10,2023-07-18,391.5
tertiary,10,2023-07-19,190.0
tertiary,10,2023-09-06,56.8
tertiary,10,2023-09-07,142.125
tertiary,10,2023-09-08,42.05555555555556
tertiary,10,2023-09-11,50.03448275862069
tertiary,10,2023-09-12,93.4
tertiary,10,2023-09-13,60.69230769230769
tertiary,10,2023-09-14,141.33333333333334
tertiary,10,2023-09-15,58.04761904761905
tertiary,10,2023-09-18,62.9375
tertiary,10,2023-09-19,102.925
tertiary,10,2023-09-20,85.0
tertiary,10,2023-09-21,77.28571428571429
tertiary,10,2023-09-22,82.04761904761905
tertiary,10,2023-09-25,84.90625
tertiary,10,2023-09-26,50.205882352941174
tertiary,10,2023-09-27,63.1578947368421
tertiary,10,2023-09-28,63.0
tertiary,10,2023-09-29,62.421052631578945
tertiary,10,2023-10-02,66.91304347826087
tertiary,10,2023-10-03,127.65853658536585
tertiary,10,2023-10-04,62.8125
tertiary,10,2023-10-05,176.66666666666666
tertiary,10,2023-10-06,148.1875
tertiary,10,2023-10-09,62.5
tertiary,10,2023-10-10,68.66666666666667
tertiary,10,2023-10-11,186.1
tertiary,10,2023-10-12,82.6
tertiary,10,2023-10-13,252.5
tertiary,10,2023-10-16,148.5
tertiary,10,2023-10-17,170.0
tertiary,11,2023-04-24,76.4
tertiary,11,2023-04-25,70.0
tertiary,11,2023-04-27,47.5
tertiary,11,2023-04-28,77.0
tertiary,11,2023-05-02,109.78571428571429
tertiary,11,2023-05-03,45.75
tertiary,11,2023-05-04,67.58333333333333
tertiary,11,2023-05-05,137.6875
tertiary,11,2023-05-09,104.33333333333333
tertiary,11,2023-05-10,75.5
tertiary,11,2023-05-11,115.65
tertiary,11,2023-05-12,93.55
tertiary,11,2023-05-15,126.25
tertiary,11,2023-05-16,82.33333333333333
tertiary,11,2023-05-17,89.11111111111111
tertiary,11,2023-05-18,102.41176470588235
tertiary,11,2023-05-19,75.67857142857143
tertiary,11,2023-05-22,72.36363636363636
tertiary,11,2023-05-23,49.1764705882353
tertiary,11,2023-05-24,77.34615384615384
tertiary,11,2023-05-25,91.1
tertiary,11,2023-05-26,87.53333333333333
tertiary,11,2023-06-05,83.65
tertiary,11,2023-06-06,114.91666666666667
tertiary,11,2023-06-07,150.84615384615384
tertiary,11,2023-06-08,117.04761904761905
tertiary,11,2023-06-09,193.57692307692307
tertiary,11,2023-06-12,72.375
tertiary,11,2023-06-13,153.9090909090909
tertiary,11,2023-06-14,45.85
tertiary,11,2023-06-15,26.954545454545453
tertiary,11,2023-06-16,77.6923076923077
tertiary,11,2023-06-19,62.125
tertiary,11,2023-06-20,66.11111111111111
tertiary,11,2023-06-21,72.22727272727273
tertiary,11,2023-06-22,43.27272727272727
tertiary,11,2023-06-23,141.2
tertiary,11,2023-06-26,53.76923076923077
tertiary,11,2023-06-27,75.05
tertiary,11,2023-06-28,105.25
tertiary,11,2023-06-29,101.125
tertiary,11,2023-06-30,60.38
tertiary,11,2023-07-03,58.666666666666664
tertiary,11,2023-07-04,61.75
tertiary,11,2023-07-05,28.5
tertiary,11,2023-07-06,109.1875
tertiary,11,2023-07-07,15.666666666666666
tertiary,11,2023-07-10,69.21428571428571
tertiary,11,2023-07-11,114.9
tertiary,11,2023-07-12,134.88888888888889
tertiary,11,2023-07-13,41.875
tertiary,11,2023-07-14,125.33333333333333
tertiary,11,2023-07-18,416.0
tertiary,11,2023-07-19,201.0
tertiary,11,2023-09-06,55.15
tertiary,11,2023-09-07,152.5
tertiary,11,2023-09-08,42.111111111111114
tertiary,11,2023-09-11,57.06896551724138
tertiary,11,2023-09-12,99.75
tertiary,11,2023-09-13,60.46153846153846
tertiary,11,2023-09-14,137.53333333333333
tertiary,11,2023-09-15,58.333333333333336
tertiary,11,2023-09-18,62.0625
tertiary,11,2023-09-19,103.375
tertiary,11,2023-09-20,91.375
tertiary,11,2023-09-21,80.92857142857143
tertiary,11,2023-09-22,90.0952380952381
tertiary,11,2023-09-25,84.125
tertiary,11,2023-09-26,50.26470588235294
tertiary,11,2023-09-27,64.55263157894737
tertiary,11,2023-09-28,65.22222222222223
tertiary,11,2023-09-29,69.0
tertiary,11,2023-10-02,73.04347826086956
tertiary,11,2023-10-03,131.97560975609755
tertiary,11,2023-10-04,64.3125
tertiary,11,2023-10-05,174.16666666666666
tertiary,11,2023-10-06,148.0
tertiary,11,2023-10-09,64.6
tertiary,11,2023-10-10,74.61111111111111
tertiary,11,2023-10-11,197.5
tertiary,11,2023-10-12,89.4
tertiary,11,2023-10-13,258.3333333333333
tertiary,11,2023-10-16,166.0
tertiary,11,2023-10-17,164.5
tertiary,12,2023-04-24,78.8
tertiary,12,2023-04-25,76.0
tertiary,12,2023-04-27,55.0
tertiary,12,2023-04-28,75.2
tertiary,12,2023-05-02,124.21428571428571
tertiary,12,2023-05-03,47.6875
tertiary,12,2023-05-04,72.58333333333333
tertiary,12,2023-05-05,143.375
tertiary,12,2023-05-09,110.20833333333333
tertiary,12,2023-05-10,80.9090909090909
tertiary,12,2023-05-11,126.55
tertiary,12,2023-05-12,107.65
tertiary,12,2023-05-15,136.75
tertiary,12,2023-05-16,86.58333333333333
tertiary,12,2023-05-17,95.05555555555556
tertiary,12,2023-05-18,112.82352941176471
tertiary,12,2023-05-19,81.39285714285714
tertiary,12,2023-05-22,72.77272727272727
tertiary,12,2023-05-23,50.23529411764706
tertiary,12,2023-05-24,79.76923076923077
tertiary,12,2023-05-25,98.275
tertiary,12,2023-05-26,97.1
tertiary,12,2023-06-05,87.0
tertiary,12,2023-06-06,113.66666666666667
tertiary,12,2023-06-07,150.46153846153845
tertiary,12,2023-06-08,121.76190476190476
tertiary,12,2023-06-09,206.84615384615384
tertiary,12,2023-06-12,70.875
tertiary,12,2023-06-13,158.3181818181818
tertiary,12,2023-06-14,45.25
tertiary,12,2023-06-15,30.5
tertiary,12,2023-06-16,80.15384615384616
tertiary,12,2023-06-19,63.28125
tertiary,12,2023-06-20,70.44444444444444
tertiary,12,2023-06-21,75.9090909090909
tertiary,12,2023-06-22,46.36363636363637
tertiary,12,2023-06-23,162.6
tertiary,12,2023-06-26,55.03846153846154
tertiary,12,2023-06-27,77.2
tertiary,12,2023-06-28,117.125
tertiary,12,2023-06-29,107.70833333333333
tertiary,12,2023-06-30,62.52
tertiary,12,2023-07-03,64.04166666666667
tertiary,12,2023-07-04,63.5
tertiary,12,2023-07-05,32.25
tertiary,12,2023-07-06,115.0625
tertiary,12,2023-07-07,28.0
tertiary,12,2023-07-10,75.21428571428571
tertiary,12,2023-07-11,121.7
tertiary,12,2023-07-12,144.44444444444446
tertiary,12,2023-07-13,39.875
tertiary,12,2023-07-14,146.33333333333334
tertiary,12,2023-07-18,465.5
tertiary,12,2023-07-19,241.5
tertiary,12,2023-09-06,58.7
tertiary,12,2023-09-07,156.5625
tertiary,12,2023-09-08,43.27777777777778
tertiary,12,2023-09-11,56.51724137931034
tertiary,12,2023-09-12,101.2
tertiary,12,2023-09-13,66.6923076923077
tertiary,12,2023-09-14,156.96666666666667
tertiary,12,2023-09-15,62.857142857142854
tertiary,12,2023-09-18,63.1875
tertiary,12,2023-09-19,111.625
tertiary,12,2023-09-20,91.0
tertiary,12,2023-09-21,83.42857142857143
tertiary,12,2023-09-22,98.14285714285714
tertiary,12,2023-09-25,88.65625
tertiary,12,2023-09-26,52.88235294117647
tertiary,12,2023-09-27,67.5
tertiary,12,2023-09-28,68.55555555555556
tertiary,12,2023-09-29,69.92105263157895
tertiary,12,2023-10-02,75.95652173913044
tertiary,12,2023-10-03,135.0731707317073
tertiary,12,2023-10-04,66.9375
tertiary,12,2023-10-05,196.83333333333334
tertiary,12,2023-10-06,155.9375
tertiary,12,2023-10-09,69.95
tertiary,12,2023-10-10,76.61111111111111
tertiary,12,2023-10-11,210.0
tertiary,12,2023-10-12,88.1
tertiary,12,2023-10-13,280.8333333333333
tertiary,12,2023-10-16,135.0
tertiary,12,2023-10-17,153.5
tertiary,13,2023-04-24,81.8
tertiary,13,2023-04-25,69.83333333333333
tertiary,13,2023-04-27,47.0
tertiary,13,2023-04-28,80.9
tertiary,13,2023-05-02,114.71428571428571
tertiary,13,2023-05-03,49.03125
tertiary,13,2023-05-04,72.58333333333333
tertiary,13,2023-05-05,143.25
tertiary,13,2023-05-09,104.20833333333333
tertiary,13,2023-05-10,80.95454545454545
tertiary,13,2023-05-11,124.675
tertiary,13,2023-05-12,105.9
tertiary,13,2023-05-15,134.63888888888889
tertiary,13,2023-05-16,85.20833333333333
tertiary,13,2023-05-17,95.30555555555556
tertiary,13,2023-05-18,117.82352941176471
tertiary,13,2023-05-19,84.46428571428571
tertiary,13,2023-05-22,72.63636363636364
tertiary,13,2023-05-23,52.411764705882355
tertiary,13,2023-05-24,78.0
tertiary,13,2023-05-25,99.375
tertiary,13,2023-05-26,100.1
tertiary,13,2023-06-05,86.75
tertiary,13,2023-06-06,114.5
tertiary,13,2023-06-07,153.23076923076923
tertiary,13,2023-06-08,124.52380952380952
tertiary,13,2023-06-09,208.07692307692307
tertiary,13,2023-06-12,75.0
tertiary,13,2023-06-13,161.6818181818182
tertiary,13,2023-06-14,45.35
tertiary,13,2023-06-15,29.90909090909091
tertiary,13,2023-06-16,77.15384615384616
tertiary,13,2023-06-19,59.71875
tertiary,13,2023-06-20,68.77777777777777
tertiary,13,2023-06-21,78.5
tertiary,13,2023-06-22,46.22727272727273
tertiary,13,2023-06-23,150.9
tertiary,13,2023-06-26,53.92307692307692
tertiary,13,2023-06-27,82.15
tertiary,13,2023-06-28,113.83333333333333
tertiary,13,2023-06-29,110.875
tertiary,13,2023-06-30,64.08
tertiary,13,2023-07-03,65.95833333333333
tertiary,13,2023-07-04,64.6
tertiary,13,2023-07-05,34.625
tertiary,13,2023-07-06,111.4375
tertiary,13,2023-07-07,19.0
tertiary,13,2023-07-10,77.14285714285714
tertiary,13,2023-07-11,115.5
tertiary,13,2023-07-12,148.66666666666666
tertiary,13,2023-07-13,37.25
tertiary,13,2023-07-14,135.83333333333334
tertiary,13,2023-07-18,466.0
tertiary,13,2023-07-19,205.5
tertiary,13,2023-09-06,54.45
tertiary,13,2023-09-07,158.8125
tertiary,13,2023-09-08,44.94444444444444
tertiary,13,2023-09-11,56.310344827586206
tertiary,13,2023-09-12,98.25
tertiary,13,2023-09-13,67.03846153846153
tertiary,13,2023-09-14,153.03333333333333
tertiary,13,2023-09-15,61.57142857142857
tertiary,13,2023-09-18,67.6875
tertiary,13,2023-09-19,111.7
tertiary,13,2023-09-20,89.78125
tertiary,13,2023-09-21,83.25
tertiary,13,2023-09-22,101.02380952380952
tertiary,13,2023-09-25,92.03125
tertiary,13,2023-09-26,53.94117647058823
tertiary,13,2023-09-27,66.23684210526316
tertiary,13,2023-09-28,70.30555555555556
tertiary,13,2023-09-29,70.92105263157895
tertiary,13,2023-10-02,72.47826086956522
tertiary,13,2023-10-03,130.73170731707316
tertiary,13,2023-10-04,63.75
tertiary,13,2023-10-05,184.5
tertiary,13,2023-10-06,157.75
tertiary,13,2023-10-09,66.55
tertiary,13,2023-10-10,75.5
tertiary,13,2023-10-11,217.3
tertiary,13,2023-10-12,93.1
tertiary,13,2023-10-13,260.0
tertiary,13,2023-10-16,162.5
tertiary,13,2023-10-17,150.0
tertiary,14,2023-04-24,83.6
tertiary,14,2023-04-25,76.0
tertiary,14,2023-04-27,41.5
tertiary,14,2023-04-28,87.8
tertiary,14,2023-05-02,122.71428571428571
tertiary,14,2023-05-03,54.375
tertiary,14,2023-05-04,81.16666666666667
tertiary,14,2023-05-05,149.6875
tertiary,14,2023-05-09,115.66666666666667
tertiary,14,2023-05-10,92.5909090909091
tertiary,14,2023-05-11,134.75
tertiary,14,2023-05-12,112.5
tertiary,14,2023-05-15,150.38888888888889
tertiary,14,2023-05-16,89.25
tertiary,14,2023-05-17,111.47222222222223
tertiary,14,2023-05-18,118.94117647058823
tertiary,14,2023-05-19,93.32142857142857
tertiary,14,2023-05-22,80.72727272727273
tertiary,14,2023-05-23,58.529411764705884
tertiary,14,2023-05-24,88.15384615384616
tertiary,14,2023-05-25,101.925
tertiary,14,2023-05-26,110.46666666666667
tertiary,14,2023-06-05,91.05
tertiary,14,2023-06-06,119.83333333333333
tertiary,14,2023-06-07,178.5
tertiary,14,2023-06-08,136.85714285714286
tertiary,14,2023-06-09,225.8846153846154
tertiary,14,2023-06-12,90.5
tertiary,14,2023-06-13,183.22727272727272
tertiary,14,2023-06-14,47.15
tertiary,14,2023-06-15,30.636363636363637
tertiary,14,2023-06-16,85.8076923076923
tertiary,14,2023-06-19,65.84375
tertiary,14,2023-06-20,73.66666666666667
tertiary,14,2023-06-21,79.81818181818181
tertiary,14,2023-06-22,54.18181818181818
tertiary,14,2023-06-23,177.0
tertiary,14,2023-06-26,55.73076923076923
tertiary,14,2023-06-27,92.15
tertiary,14,2023-06-28,130.95833333333334
tertiary,14,2023-06-29,118.41666666666667
tertiary,14,2023-06-30,66.28
tertiary,14,2023-07-03,68.125
tertiary,14,2023-07-04,67.2
tertiary,14,2023-07-05,35.25
tertiary,14,2023-07-06,124.9375
tertiary,14,2023-07-07,17.5
tertiary,14,2023-07-10,67.42857142857143
tertiary,14,2023-07-11,131.2
tertiary,14,2023-07-12,168.0
tertiary,14,2023-07-13,46.625
tertiary,14,2023-07-14,142.83333333333334
tertiary,14,2023-07-18,533.5
tertiary,14,2023-07-19,222.5
tertiary,14,2023-09-06,64.85
tertiary,14,2023-09-07,174.6875
tertiary,14,2023-09-08,48.833333333333336
tertiary,14,2023-09-11,60.86206896551724
tertiary,14,2023-09-12,106.7
tertiary,14,2023-09-13,73.73076923076923
tertiary,14,2023-09-14,164.63333333333333
tertiary,14,2023-09-15,65.52380952380952
tertiary,14,2023-09-18,72.5625
tertiary,14,2023-09-19,120.65
tertiary,14,2023-09-20,101.03125
tertiary,14,2023-09-21,97.35714285714286
tertiary,14,2023-09-22,111.4047619047619
tertiary,14,2023-09-25,100.1875
tertiary,14,2023-09-26,55.470588235294116
tertiary,14,2023-09-27,71.71052631578948
tertiary,14,2023-09-28,77.88888888888889
tertiary,14,2023-09-29,78.42105263157895
tertiary,14,2023-10-02,85.65217391304348
tertiary,14,2023-10-03,143.73170731707316
tertiary,14,2023-10-04,71.25
tertiary,14,2023-10-05,196.66666666666666
tertiary,14,2023-10-06,178.5
tertiary,14,2023-10-09,74.75
tertiary,14,2023-10-10,81.72222222222223
tertiary,14,2023-10-11,253.7
tertiary,14,2023-10-12,99.65
tertiary,14,2023-10-13,275.3333333333333
tertiary,14,2023-10-16,160.5
tertiary,14,2023-10-17,178.5
tertiary,15,2023-04-24,104.3
tertiary,15,2023-04-25,82.5
tertiary,15,2023-04-27,65.25
tertiary,15,2023-04-28,112.6
tertiary,15,2023-05-02,146.78571428571428
tertiary,15,2023-05-03,62.46875
tertiary,15,2023-05-04,101.0
tertiary,15,2023-05-05,166.9375
tertiary,15,2023-05-09,142.79166666666666
tertiary,15,2023-05-10,119.36363636363636
tertiary,15,2023-05-11,167.675
tertiary,15,2023-05-12,133.1
tertiary,15,2023-05-15,179.13888888888889
tertiary,15,2023-05-16,112.16666666666667
tertiary,15,2023-05-17,130.5
tertiary,15,2023-05-18,146.41176470588235
tertiary,15,2023-05-19,115.67857142857143
tertiary,15,2023-05-22,104.22727272727273
tertiary,15,2023-05-23,67.52941176470588
tertiary,15,2023-05-24,108.88461538461539
tertiary,15,2023-05-25,122.65
tertiary,15,2023-05-26,126.43333333333334
tertiary,15,2023-06-05,116.9
tertiary,15,2023-06-06,156.875
tertiary,15,2023-06-07,211.6153846153846
tertiary,15,2023-06-08,157.1904761904762
tertiary,15,2023-06-09,246.23076923076923
tertiary,15,2023-06-12,83.5
tertiary,15,2023-06-13,208.54545454545453
tertiary,15,2023-06-14,61.75
tertiary,15,2023-06-15,40.40909090909091
tertiary,15,2023-06-16,105.57692307692308
tertiary,15,2023-06-19,85.6875
tertiary,15,2023-06-20,91.44444444444444
tertiary,15,2023-06-21,95.81818181818181
tertiary,15,2023-06-22,64.72727272727273
tertiary,15,2023-06-23,211.8
tertiary,15,2023-06-26,78.03846153846153
tertiary,15,2023-06-27,122.05
tertiary,15,2023-06-28,146.16666666666666
tertiary,15,2023-06-29,134.58333333333334
tertiary,15,2023-06-30,85.02
tertiary,15,2023-07-03,84.375
tertiary,15,2023-07-04,87.35
tertiary,15,2023-07-05,40.5
tertiary,15,2023-07-06,147.875
tertiary,15,2023-07-07,12.0
tertiary,15,2023-07-10,76.92857142857143
tertiary,15,2023-07-11,171.3
tertiary,15,2023-07-12,168.66666666666666
tertiary,15,2023-07-13,67.75
tertiary,15,2023-07-14,181.0
tertiary,15,2023-07-18,577.0
tertiary,15,2023-07-19,265.5
tertiary,15,2023-09-06,69.9
tertiary,15,2023-09-07,201.125
tertiary,15,2023-09-08,59.05555555555556
tertiary,15,2023-09-11,84.10344827586206
tertiary,15,2023-09-12,127.3
tertiary,15,2023-09-13,91.23076923076923
tertiary,15,2023-09-14,198.0
tertiary,15,2023-09-15,70.71428571428571
tertiary,15,2023-09-18,87.5
tertiary,15,2023-09-19,144.5
tertiary,15,2023-09-20,117.75
tertiary,15,2023-09-21,114.92857142857143
tertiary,15,2023-09-22,130.11904761904762
tertiary,15,2023-09-25,125.78125
tertiary,15,2023-09-26,72.61764705882354
tertiary,15,2023-09-27,88.39473684210526
tertiary,15,2023-09-28,95.61111111111111
tertiary,15,2023-09-29,94.3157894736842
tertiary,15,2023-10-02,111.65217391304348
tertiary,15,2023-10-03,179.5121951219512
tertiary,15,2023-10-04,92.0
tertiary,15,2023-10-05,259.1666666666667
tertiary,15,2023-10-06,205.0
tertiary,15,2023-10-09,95.75
tertiary,15,2023-10-10,101.0
tertiary,15,2023-10-11,300.1
tertiary,15,2023-10-12,125.85
tertiary,15,2023-10-13,346.1666666666667
tertiary,15,2023-10-16,194.0
tertiary,15,2023-10-17,186.5
tertiary,16,2023-04-24,109.0
tertiary,16,2023-04-25,103.0
tertiary,16,2023-04-27,59.5
tertiary,16,2023-04-28,109.4
tertiary,16,2023-05-02,159.14285714285714
tertiary,16,2023-05-03,78.875
tertiary,16,2023-05-04,110.41666666666667
tertiary,16,2023-05-05,177.125
tertiary,16,2023-05-09,147.79166666666666
tertiary,16,2023-05-10,146.04545454545453
tertiary,16,2023-05-11,166.275
tertiary,16,2023-05-12,136.55
tertiary,16,2023-05-15,208.41666666666666
tertiary,16,2023-05-16,117.58333333333333
tertiary,16,2023-05-17,141.69444444444446
tertiary,16,2023-05-18,153.76470588235293
tertiary,16,2023-05-19,111.53571428571429
tertiary,16,2023-05-22,100.18181818181819
tertiary,16,2023-05-23,81.61764705882354
tertiary,16,2023-05-24,122.57692307692308
tertiary,16,2023-05-25,135.8
tertiary,16,2023-05-26,129.63333333333333
tertiary,16,2023-06-05,110.1
tertiary,16,2023-06-06,158.0
tertiary,16,2023-06-07,221.07692307692307
tertiary,16,2023-06-08,170.57142857142858
tertiary,16,2023-06-09,241.5
tertiary,16,2023-06-12,104.125
tertiary,16,2023-06-13,223.54545454545453
tertiary,16,2023-06-14,59.55
tertiary,16,2023-06-15,50.90909090909091
tertiary,16,2023-06-16,101.07692307692308
tertiary,16,2023-06-19,89.375
tertiary,16,2023-06-20,97.33333333333333
tertiary,16,2023-06-21,114.77272727272727
tertiary,16,2023-06-22,78.95454545454545
tertiary,16,2023-06-23,218.5
tertiary,16,2023-06-26,74.61538461538461
tertiary,16,2023-06-27,146.85
tertiary,16,2023-06-28,167.16666666666666
tertiary,16,2023-06-29,140.54166666666666
tertiary,16,2023-06-30,83.32
tertiary,16,2023-07-03,88.33333333333333
tertiary,16,2023-07-04,102.0
tertiary,16,2023-07-05,54.0
tertiary,16,2023-07-06,152.5
tertiary,16,2023-07-07,12.833333333333334
tertiary,16,2023-07-10,78.78571428571429
tertiary,16,2023-07-11,190.3
tertiary,16,2023-07-12,177.44444444444446
tertiary,16,2023-07-13,66.875
tertiary,16,2023-07-14,184.83333333333334
tertiary,16,2023-07-18,729.0
tertiary,16,2023-07-19,277.0
tertiary,16,2023-09-06,71.1
tertiary,16,2023-09-07,200.625
tertiary,16,2023-09-08,58.166666666666664
tertiary,16,2023-09-11,80.51724137931035
tertiary,16,2023-09-12,131.85
tertiary,16,2023-09-13,101.8076923076923
tertiary,16,2023-09-14,227.73333333333332
tertiary,16,2023-09-15,66.85714285714286
tertiary,16,2023-09-18,103.875
tertiary,16,2023-09-19,149.025
tertiary,16,2023-09-20,128.84375
tertiary,16,2023-09-21,133.71428571428572
tertiary,16,2023-09-22,130.4047619047619
tertiary,16,2023-09-25,125.8125
tertiary,16,2023-09-26,79.55882352941177
tertiary,16,2023-09-27,95.52631578947368
tertiary,16,2023-09-28,106.47222222222223
tertiary,16,2023-09-29,104.0
tertiary,16,2023-10-02,108.78260869565217
tertiary,16,2023-10-03,195.85365853658536
tertiary,16,2023-10-04,100.625
tertiary,16,2023-10-05,340.5
tertiary,16,2023-10-06,210.5
tertiary,16,2023-10-09,98.1
tertiary,16,2023-10-10,108.66666666666667
tertiary,16,2023-10-11,352.4
tertiary,16,2023-10-12,137.9
tertiary,16,2023-10-13,326.8333333333333
tertiary,16,2023-10-16,207.0
tertiary,16,2023-10-17,169.0
tertiary,17,2023-04-24,111.9
tertiary,17,2023-04-25,110.33333333333333
tertiary,17,2023-04-27,65.5
tertiary,17,2023-04-28,100.5
tertiary,17,2023-05-02,161.92857142857142
tertiary,17,2023-05-03,82.375
tertiary,17,2023-05-04,117.91666666666667
tertiary,17,2023-05-05,166.8125
tertiary,17,2023-05-09,142.08333333333334
tertiary,17,2023-05-10,147.3181818181818
tertiary,17,2023-05-11,166.45
tertiary,17,2023-05-12,134.9
tertiary,17,2023-05-15,201.83333333333334
tertiary,17,2023-05-16,107.66666666666667
tertiary,17,2023-05-17,148.58333333333334
tertiary,17,2023-05-18,146.58823529411765
tertiary,17,2023-05-19,101.28571428571429
tertiary,17,2023-05-22,105.77272727272727
tertiary,17,2023-05-23,83.08823529411765
tertiary,17,2023-05-24,124.57692307692308
tertiary,17,2023-05-25,135.25
tertiary,17,2023-05-26,124.2
tertiary,17,2023-06-05,111.55
tertiary,17,2023-06-06,165.33333333333334
tertiary,17,2023-06-07,204.5
tertiary,17,2023-06-08,173.14285714285714
tertiary,17,2023-06-09,232.57692307692307
tertiary,17,2023-06-12,87.625
tertiary,17,2023-06-13,219.36363636363637
tertiary,17,2023-06-14,56.5
tertiary,17,2023-06-15,49.0
tertiary,17,2023-06-16,92.76923076923077
tertiary,17,2023-06-19,90.03125
tertiary,17,2023-06-20,96.27777777777777
tertiary,17,2023-06-21,114.22727272727273
tertiary,17,2023-06-22,72.45454545454545
tertiary,17,2023-06-23,229.5
tertiary,17,2023-06-26,76.92307692307692
tertiary,17,2023-06-27,145.55
tertiary,17,2023-06-28,162.625
tertiary,17,2023-06-29,140.5
tertiary,17,2023-06-30,78.06
tertiary,17,2023-07-03,88.20833333333333
tertiary,17,2023-07-04,112.85
tertiary,17,2023-07-05,50.375
tertiary,17,2023-07-06,147.125
tertiary,17,2023-07-07,14.333333333333334
tertiary,17,2023-07-10,74.92857142857143
tertiary,17,2023-07-11,171.7
tertiary,17,2023-07-12,152.22222222222223
tertiary,17,2023-07-13,71.375
tertiary,17,2023-07-14,156.0
tertiary,17,2023-07-18,747.0
tertiary,17,2023-07-19,276.0
tertiary,17,2023-09-06,75.65
tertiary,17,2023-09-07,215.25
tertiary,17,2023-09-08,53.333333333333336
tertiary,17,2023-09-11,80.79310344827586
tertiary,17,2023-09-12,128.85
tertiary,17,2023-09-13,104.46153846153847
tertiary,17,2023-09-14,238.43333333333334
tertiary,17,2023-09-15,72.85714285714286
tertiary,17,2023-09-18,110.25
tertiary,17,2023-09-19,153.05
tertiary,17,2023-09-20,138.46875
tertiary,17,2023-09-21,133.42857142857142
tertiary,17,2023-09-22,110.69047619047619
tertiary,17,2023-09-25,124.3125
tertiary,17,2023-09-26,76.0
tertiary,17,2023-09-27,94.26315789473684
tertiary,17,2023-09-28,102.36111111111111
tertiary,17,2023-09-29,96.36842105263158
tertiary,17,2023-10-02,110.82608695652173
tertiary,17,2023-10-03,209.2439024390244
tertiary,17,2023-10-04,106.375
tertiary,17,2023-10-05,359.0
tertiary,17,2023-10-06,212.9375
tertiary,17,2023-10-09,96.4
tertiary,17,2023-10-10,111.55555555555556
tertiary,17,2023-10-11,374.4
tertiary,17,2023-10-12,138.75
tertiary,17,2023-10-13,347.8333333333333
tertiary,17,2023-10-16,189.0
tertiary,17,2023-10-17,133.0
tertiary,18,2023-04-24,74.2
tertiary,18,2023-04-25,65.0
tertiary,18,2023-04-27,38.25
tertiary,18,2023-04-28,78.3
tertiary,18,2023-05-02,129.85714285714286
tertiary,18,2023-05-03,53.9375
tertiary,18,2023-05-04,88.25
tertiary,18,2023-05-05,121.0
tertiary,18,2023-05-09,97.5
tertiary,18,2023-05-10,88.77272727272727
tertiary,18,2023-05-11,135.2
tertiary,18,2023-05-12,106.7
tertiary,18,2023-05-15,146.25
tertiary,18,2023-05-16,74.875
tertiary,18,2023-05-17,104.5
tertiary,18,2023-05-18,104.76470588235294
tertiary,18,2023-05-19,78.32142857142857
tertiary,18,2023-05-22,80.77272727272727
tertiary,18,2023-05-23,50.1764705882353
tertiary,18,2023-05-24,91.8076923076923
tertiary,18,2023-05-25,106.25
tertiary,18,2023-05-26,101.06666666666666
tertiary,18,2023-06-05,85.3
tertiary,18,2023-06-06,117.375
tertiary,18,2023-06-07,167.3846153846154
tertiary,18,2023-06-08,112.33333333333333
tertiary,18,2023-06-09,199.5
tertiary,18,2023-06-12,66.0
tertiary,18,2023-06-13,179.9090909090909
tertiary,18,2023-06-14,42.65
tertiary,18,2023-06-15,33.13636363636363
tertiary,18,2023-06-16,71.3076923076923
tertiary,18,2023-06-19,61.03125
tertiary,18,2023-06-20,66.5
tertiary,18,2023-06-21,82.77272727272727
tertiary,18,2023-06-22,48.04545454545455
tertiary,18,2023-06-23,156.7
tertiary,18,2023-06-26,53.38461538461539
tertiary,18,2023-06-27,96.0
tertiary,18,2023-06-28,119.75
tertiary,18,2023-06-29,110.04166666666667
tertiary,18,2023-06-30,62.1
tertiary,18,2023-07-03,60.541666666666664
tertiary,18,2023-07-04,69.5
tertiary,18,2023-07-05,31.625
tertiary,18,2023-07-06,126.75
tertiary,18,2023-07-07,13.666666666666666
tertiary,18,2023-07-10,61.142857142857146
tertiary,18,2023-07-11,134.2
tertiary,18,2023-07-12,132.66666666666666
tertiary,18,2023-07-13,59.5
tertiary,18,2023-07-14,130.0
tertiary,18,2023-07-18,511.5
tertiary,18,2023-07-19,188.5
tertiary,18,2023-09-06,62.55
tertiary,18,2023-09-07,170.0625
tertiary,18,2023-09-08,40.388888888888886
tertiary,18,2023-09-11,58.37931034482759
tertiary,18,2023-09-12,90.7
tertiary,18,2023-09-13,75.46153846153847
tertiary,18,2023-09-14,172.66666666666666
tertiary,18,2023-09-15,66.57142857142857
